Name,Options,Score,Rank
M&M's Peanut 5.04 kg Orange,MMs with orange peanuts. eye. 5.04kg,62.27067591560345,2
M&M's Peanut 5.04 kg Orange,MMs with orange peanuts. eye. 5kg,60.70801099061969,3
M&M's Peanut 5.04 kg Red,MMs with red eye peanuts. 5.04kg,64.48429951690821,1
M&M's Peanut 5.04 kg Red,MMs Peanut 28 * 80g,62.873381236552596,2
M&M's Peanut 5.04 kg Red,MMs with salted peanuts 5 * 32 * 45g RU,61.83885438233264,3
M&M's Peanut 5.04 kg Red ,MMs with red eye peanuts. 5.04kg,64.48429951690821,1
M&M's Peanut 5.04 kg Red ,MMs Peanut 28 * 80g,62.873381236552596,2
M&M's Peanut 5.04 kg Red ,MMs with salted peanuts 5 * 32 * 45g RU,61.83885438233264,3
M&M's Peanut 5.04 kg Yellow,MMs with yellow eye peanuts. 5.04kg,63.53100281361151,1
M&M's Peanut 5.04 kg Yellow,MMs Peanut 28 * 80g,62.70153702506644,2
M&M's Peanut 5.04 kg Yellow,MMs with yellow eye peanuts. 5kg,60.971479004087705,3
M&M's Peanut Brown 5.04kg,MMs with peanut brown eye. 5.04kg,78.47306397306397,1
M&M's Peanut Brown 5.04kg,MMs with peanut brown eye. 5kg,70.16161616161617,2
M&M's Peanut Brown 5.04kg,MMs with orange peanuts. eye. 5.04kg,64.27750939345142,3
M&M's Peanut Yellow 5.04kg,MMs with yellow eye peanuts. 5.04kg,67.2968253968254,1
M&M's Peanut Yellow 5.04kg,MMs with peanut brown eye. 5.04kg,66.918416044503,2
M&M's Peanut Yellow 5.04kg,MMs with red eye peanuts. 5.04kg,62.9969696969697,3
M&M's Plain 130g,MMs Plain 28 * 80g,68.87321937321937,1
M&M's Plain 130g,MMs peanut 24 * 130g,66.81386514719848,2
M&M's Plain 130g,M&MS PLAIN 6 * 30 * 47.9G,66.6005291005291,3
M&M's Plain 240g,MMs Plain 28 * 80g,72.56084656084657,1
M&M's Plain 240g,MMs Plain ScTm3 28 * 80g,66.4843674843675,2
M&M's Plain 240g,MMs with peanuts 18 * 240g,65.06613756613757,3
M&M's Plain 240g NY,MMs Plain 28 * 80g,68.20282186948855,1
M&M's Plain 240g NY,MMs Plain ScTm3 28 * 80g,63.196969696969695,2
M&M's Plain 240g NY,MMs tablet milk plain NY 16 * 125g,63.05313051146385,3
M&M's Plain 360g,MMs Plain 28 * 80g,68.87321937321937,1
M&M's Plain 360g,M&MS PLAIN 6 * 30 * 47.9G,66.9074074074074,2
M&M's Plain 360g,MMs with peanuts 14 * 360g,65.06613756613757,3
M&M's Plain 45g,MMs Plain 28 * 80g,66.43915343915343,1
M&M's Plain 45g,M&MS PLAIN 6 * 30 * 47.9G,64.59279609279609,2
M&M's Plain 45g,MMs Plain ScTm3 28 * 80g,63.82924482924483,3
M&M's Plain 50g,MMs Plain 28 * 80g,70.48168498168498,1
M&M's Plain 50g,MMs Plain ScTm3 28 * 80g,67.33016983016984,2
M&M's Plain 50g,M&MS PLAIN 6 * 30 * 47.9G,64.59279609279609,3
M&M's Salted Peanut 130g,MMs with salted peanuts 24 * 130g,77.80715287517532,1
M&M's Salted Peanut 130g,MMs peanut 24 * 130g,70.76462694578636,2
M&M's Salted Peanut 130g,MMs with salted peanuts 18 * 240g RU,70.28864088454881,3
M&M's Salted Peanut 240g Football,MMs peanut Salted Fball Pr 18 * 240g,68.92399143565473,1
M&M's Salted Peanut 240g Football,MMs with salted peanuts 18 * 240g RU,67.703022875817,2
M&M's Salted Peanut 240g Football,MMs with salted peanuts 24 * 130g,66.21200716845878,3
M&M's Salted Peanut 45g Football,MMs with salted peanuts 5 * 32 * 45g RU,66.51800648574842,1
M&M's Salted Peanut 45g Football,MMs Salty Peanut Ftball Pr 5 * 32 * 45g,65.93534163964271,2
M&M's Salted Peanut 45g Football,MMs peanut Salted Fball Pr 18 * 240g,65.3695153091105,3
M&M's Salted Peanut 45g Football Dixy,MMs with salted peanuts 8 * 18 * 45g Dixy,71.48901775338557,1
M&M's Salted Peanut 45g Football Dixy,MMs peanuts 8 * 18 * 45g Dixy,65.62210998877666,2
M&M's Salted Peanut 45g Football Dixy,MMs peanuts 8 * 18 * 45g Promo Dixy,65.18176025487854,3
M&M's Toy-dispenser Red 286g,MMs with peanuts dispenser 9 * 90g,57.47633744855967,1
M&M's Toy-dispenser Red 286g,MMs Friends Snow Sphere 12 * 258g,50.4554799462077,2
M&M's Toy-dispenser Red 286g,MMs crispi NG 6 * 32 * 36g,50.318696221474,3
M&M's Toy-dispenser Yellow 284g,MMs with peanuts dispenser 9 * 90g,56.56481481481482,1
M&M's Toy-dispenser Yellow 284g,MMs with yellow eye peanuts. 5.04kg,54.732804232804234,2
M&M's Toy-dispenser Yellow 284g,MMs with yellow eye peanuts. 5kg,54.500402576489535,3
M&M's and Friends Advent Calendar 249g,PL MMs Friends Advent Calendar 10 * 249g,65.6706365808533,1
M&M's and Friends Advent Calendar 249g,MMs and Friends Tube Sp 20 * 100g,58.956959764813895,2
M&M's and Friends Advent Calendar 249g,MMs and Friends Spring Box 12 * 135g,57.593265900171275,3
M&M's and Friends Back to School 230g,MMs and Friends Tube Sp 20 * 100g,64.8484269215452,1
M&M's and Friends Back to School 230g,MMs and Friends Spring Box 12 * 135g,60.776325344952795,2
M&M's and Friends Back to School 230g,MMs Friends BtSchl Pencil 28 * 80g RU,58.205467372134045,3
M&M's and Friends Back to School 80g,MMs and Friends Tube Sp 20 * 100g,63.08282130056324,1
M&M's and Friends Back to School 80g,MMs Friends BtSchl Pencil 28 * 80g RU,61.15784832451499,2
M&M's and Friends Back to School 80g,MMs and Friends Spring Box 12 * 135g,58.04906020379166,3
M&M's and Friends Big Envelope 670g,MMs and Friends Spring Box 12 * 135g,63.03670186023127,1
M&M's and Friends Big Envelope 670g,MMs and Friends Tube Sp 20 * 100g,60.79671797034226,2
M&M's and Friends Big Envelope 670g,MMs Friends Small envel 14 * 256g RU,57.75054466230937,3
M&M's and Friends Big Envelope 679g,MMs and Friends Spring Box 12 * 135g,63.03670186023127,1
M&M's and Friends Big Envelope 679g,MMs and Friends Tube Sp 20 * 100g,58.85346368561449,2
M&M's and Friends Big Envelope 679g,MMs Friends Small envel 14 * 256g RU,57.75054466230937,3
M&M's and Friends Big Envelope 685g,MMs and Friends Spring Box 12 * 135g,64.85511982570806,1
M&M's and Friends Big Envelope 685g,MMs and Friends Tube Sp 20 * 100g,58.85346368561449,2
M&M's and Friends Big Envelope 685g,MMs Friends Small envel 14 * 256g RU,57.947712418300654,3
M&M's and Friends Big Gifting box 678g,MMs and Friends Spring Box 12 * 135g,64.857398122104,1
M&M's and Friends Big Gifting box 678g,MMs and Friends Tube Sp 20 * 100g,55.028783915880695,2
M&M's and Friends Big Gifting box 678g,MMs Friends Snow Sphere 12 * 258g,49.76664270382437,3
M&M's and Friends Boot 173g,MMs and Friends Spring Box 12 * 135g,67.95023717402235,1
M&M's and Friends Boot 173g,MMs and Friends Tube Sp 20 * 100g,65.5764217860992,2
M&M's and Friends Boot 173g,PL M & M's and Friends Boot 9 * 183g X5,63.458689458689456,3
M&M's and Friends Boot 178g,MMs and Friends Tube Sp 20 * 100g,65.5764217860992,1
M&M's and Friends Boot 178g,MMs and Friends Spring Box 12 * 135g,64.8259289729878,2
M&M's and Friends Boot 178g,PL M & M's and Friends Boot 9 * 183g X5,63.458689458689456,3
M&M's and Friends Boot 180g,MMs and Friends Tube Sp 20 * 100g,67.60109564737895,1
M&M's and Friends Boot 180g,MMs and Friends Spring Box 12 * 135g,64.8259289729878,2
M&M's and Friends Boot 180g,PL M & M's and Friends Boot 9 * 183g X5,63.458689458689456,3
M&M's and Friends Boot 183g,MMs and Friends Spring Box 12 * 135g,67.95023717402235,1
M&M's and Friends Boot 183g,PL M & M's and Friends Boot 9 * 183g X5,67.72507122507123,2
M&M's and Friends Boot 183g,MMs and Friends Tube Sp 20 * 100g,65.5764217860992,3
M&M's and Friends Bow Box 138g,MMs and Friends Spring Box 12 * 135g,71.43272481406355,1
M&M's and Friends Bow Box 138g,MMs and Friends Tube Sp 20 * 100g,64.52071886832732,2
M&M's and Friends Bow Box 138g,PL MMs and Friends NY Box 12 * 135g RU,57.25840783312048,3
M&M's and Friends Cent Box 355g Auchan,MMs and Friends Spring Box 12 * 135g,67.76113217289688,1
M&M's and Friends Cent Box 355g Auchan,MMs and Friends Tube Sp 20 * 100g,57.64541961316155,2
M&M's and Friends Cent Box 355g Auchan,PL MMs and Friends NY Box 12 * 135g RU,54.81884265217599,3
M&M's and Friends Christmas tree 134g,MMs and Friends Spring Box 12 * 135g,61.998547567175024,1
M&M's and Friends Christmas tree 134g,MMs and Friends Tube Sp 20 * 100g,61.97700119474313,2
M&M's and Friends Christmas tree 134g,MMs Friends Small envel 14 * 256g RU,57.84361208871013,3
M&M's and Friends Dispenser 90g,MMs and Friends Tube Sp 20 * 100g,64.07687912316244,1
M&M's and Friends Dispenser 90g,MMs with peanuts dispenser 9 * 90g,63.84259259259259,2
M&M's and Friends Dispenser 90g,MMs and Friends Spring Box 12 * 135g,61.4400871459695,3
M&M's and Friends Ginger 235g  Dixy,MMs and Friends Spring Box 12 * 135g,66.30419036301389,1
M&M's and Friends Ginger 235g  Dixy,MMs and Friends Tube Sp 20 * 100g,58.676659063755835,2
M&M's and Friends Ginger 235g  Dixy,MMs Friends Sm env 14 * 256g KZ ARM,54.771043771043765,3
M&M's and Friends Ginger house 236g,MMs and Friends Spring Box 12 * 135g,65.35200746965454,1
M&M's and Friends Ginger house 236g,MMs and Friends Tube Sp 20 * 100g,60.29671797034226,2
M&M's and Friends Ginger house 236g,MMs Friends Small envel 14 * 256g RU,56.03242835595777,3
M&M's and Friends NY ball 45g,MMs and Friends Spring Box 12 * 135g,65.69597694150123,1
M&M's and Friends NY ball 45g,MMs peanuts NG ball 2 * 8 * 45g,62.13139329805997,2
M&M's and Friends NY ball 45g,MMs and Friends Tube Sp 20 * 100g,60.869260966035164,3
M&M's and Friends New Year Ball 45g,MMs and Friends Spring Box 12 * 135g,61.5838779956427,1
M&M's and Friends New Year Ball 45g,MMs and Friends Tube Sp 20 * 100g,61.072777106932705,2
M&M's and Friends New Year Ball 45g,MMs Friends Snow Sphere 12 * 258g,59.32530235945796,3
M&M's and Friends Pencil 80g,MMs Friends BtSchl Pencil 28 * 80g RU,70.46119929453262,1
M&M's and Friends Pencil 80g,MMs and Friends Tube Sp 20 * 100g,64.93713720237018,2
M&M's and Friends Pencil 80g,MMs and Friends Spring Box 12 * 135g,61.2376818291851,3
M&M's and Friends Puzzle 249g,MMs Friends Puzzle 10 * 250g CEAB,68.2936953182395,1
M&M's and Friends Puzzle 249g,MMs and Friends Tube Sp 20 * 100g,64.82026536654867,2
M&M's and Friends Puzzle 249g,MMs and Friends Spring Box 12 * 135g,60.605975723622784,3
M&M's and Friends Sleigh 325g,MMs and Friends Spring Box 12 * 135g,68.23622782446311,1
M&M's and Friends Sleigh 325g,MMs and Friends Tube Sp 20 * 100g,61.67136805846483,2
M&M's and Friends Sleigh 325g,MMs Friends Snow Sphere 12 * 258g,59.307801517478936,3
M&M's and Friends Small Envelope 260g,MMs Friends Small envel 14 * 256g RU,69.65653719980968,1
M&M's and Friends Small Envelope 260g,MMs and Friends Spring Box 12 * 135g,60.776325344952795,2
M&M's and Friends Small Envelope 260g,MMs and Friends Tube Sp 20 * 100g,60.44942254082039,3
M&M's and Friends Small Envelope 263g,MMs Friends Small envel 14 * 256g RU,69.65653719980968,1
M&M's and Friends Small Envelope 263g,MMs and Friends Spring Box 12 * 135g,62.46583989721245,2
M&M's and Friends Small Envelope 263g,MMs Friends Sm env 14 * 256g KZ ARM,60.06677890011224,3
M&M's and Friends Snow Sphere 259g,MMs Friends Snow Sphere 12 * 258g,77.48379338701919,1
M&M's and Friends Snow Sphere 259g,MMs and Friends Spring Box 12 * 135g,65.13285359036993,2
M&M's and Friends Snow Sphere 259g,MMs and Friends Tube Sp 20 * 100g,63.58222004996199,3
M&M's and Friends Spring ball 135g,MMs and Friends Spring Box 12 * 135g,80.29530600118835,1
M&M's and Friends Spring ball 135g,MMs and Friends Tube Sp 20 * 100g,63.58222004996199,2
M&M's and Friends Spring ball 135g,MMs Friends Small envel 14 * 256g RU,56.57149930679342,3
M&M's and Friends St Valentine's 225g,MMs and Friends Spring Box 12 * 135g,63.276325344952795,1
M&M's and Friends St Valentine's 225g,MMs and Friends Tube Sp 20 * 100g,63.24551971326165,2
M&M's and Friends St Valentine's 225g,MMs Friends Snow Sphere 12 * 258g,60.70011947431302,3
M&M's and Friends St Valentine's 228g Dixy,MMs and Friends Tube Sp 20 * 100g,60.29384852988315,1
M&M's and Friends St Valentine's 228g Dixy,MMs and Friends Spring Box 12 * 135g,59.5836123067113,2
M&M's and Friends St Valentine's 228g Dixy,MMs Friends Snow Sphere 12 * 258g,56.75681149284611,3
M&M's and Friends Tube 100g Tander,MMs and Friends Tube Sp 20 * 100g,73.14313384743492,1
M&M's and Friends Tube 100g Tander,MMs Friends Tube 20 * 100g GEO TJK UZ,66.87164687164687,2
M&M's and Friends Tube 100g Tander,MMs Friends Puzzle 10 * 250g CEAB,59.915553383295325,3
M&M's and Friends Tube 50g,MMs and Friends Tube Sp 20 * 100g,75.81863799283154,1
M&M's and Friends Tube 50g,MMs and Friends Spring Box 12 * 135g,62.605975723622784,2
M&M's and Friends Tube 50g,MMs Friends Puzzle 10 * 250g CEAB,61.271377368151555,3
M&M's and Friends Tube 95g NA,MMs and Friends Tube Sp 20 * 100g,71.50964328383684,1
M&M's and Friends Tube 95g NA,MMs and Friends Spring Box 12 * 135g,62.529310274834565,2
M&M's and Friends Tube 95g NA,MMs Friends Puzzle 10 * 250g CEAB,59.10471070148489,3
M&M's® tablet almond chop 122g,MMs tablet almond chop NY 16 * 122g,79.23929773929774,1
M&M's® tablet almond chop 122g,MMs tablet hazelnut chop NY 16 * 122g,67.99841269841271,2
M&M's® tablet almond chop 122g,PL # & Ms tablet almond chop 16 * 122g,65.35508524397413,3
M&M's® tablet crispy 122g,MMs tablet hazelnut chop NY 16 * 122g,65.40441683919944,1
M&M's® tablet crispy 122g,MMs tablet almond chop NY 16 * 122g,63.22500365978627,2
M&M's® tablet crispy 122g,PL # & Ms tablet crispy 14 * 122g,62.79201552693839,3
M&M's® tablet hazelnut chop 122g,MMs tablet hazelnut chop NY 16 * 122g,79.23544973544973,1
M&M's® tablet hazelnut chop 122g,MMs tablet almond chop NY 16 * 122g,67.08181818181818,2
M&M's® tablet hazelnut chop 122g,PL # & Ms tablet hazelnut chop 16 * 122g,65.5335080997513,3
M&M's® tablet milk plain 125g,MMs tablet milk plain NY 16 * 125g,78.15946502057614,1
M&M's® tablet milk plain 125g,PL # & Ms tablet milk plain 16 * 125g,64.34857323746212,2
M&M's® tablet milk plain 125g,MMs Plain 28 * 80g,59.64094650205761,3
M&Ms and Friends Egg 178g,MMs and Friends Tube Sp 20 * 100g,76.59498207885305,1
M&Ms and Friends Egg 178g,MMs and Friends Spring Box 12 * 135g,75.90522875816994,2
M&Ms and Friends Egg 178g,PL MMs and Friends Egg NY 20 * 189g T,65.68984357027836,3
MARS 50g,Mars 8 * 32 * 50g RU,85.0,1
MARS 50g,"MARS 8 * 36 * 50g ROS, KAZ, ARM, KYR",76.25287356321839,2
MARS 50g,Mars 28 * (5 * 40.5g),75.6388888888889,3
MARS 8*32*51г,Mars 8 * 32 * 50g RU,84.51388888888889,1
MARS 8*32*51г,Mars 8 * 24 * 70g RU,71.375,2
MARS 8*32*51г,MARS 8 * 24 * 70g KS DE AT,70.86363636363636,3
MILKY WAY 52g,Milky Way 6 * 18 * 52g,92.9074074074074,1
MILKY WAY 52g,Milky Way 28 * (5 * 26g),82.98433048433048,2
MILKY WAY 52g,MILKY WAY 6 * 36 * 26g,81.63247863247864,3
MMs Crispy 24*110g RU,MMs Crispy 24 * 110g,96.02380952380952,1
MMs Crispy 24*110g RU,MMs Crispy 24 * 115g RU,93.84920634920634,2
MMs Crispy 24*110g RU,MMs Crispy ScTm 24 * 110g,87.74318041480512,3
MMs Crispy Football promo 70g,MMs Crispy Football promo 28 * 70g,97.1875,1
MMs Crispy Football promo 70g,MMs Crispy 28 * 70g,79.16531440162272,2
MMs Crispy Football promo 70g,MMs Plain Football promo 28 * 80g,78.64482140650105,3
MMs Plain Football promo 80g,MMs Plain Football promo 28 * 80g,97.1774193548387,1
MMs Plain Football promo 80g,MMs Crispy Football promo 28 * 70g,80.28035714285714,2
MMs Plain Football promo 80g,MMs Plain 28 * 80g,78.58333333333333,3
MMs and Friends Egg 178g,MMs and Friends Tube Sp 20 * 100g,76.59498207885305,1
MMs and Friends Egg 178g,MMs and Friends Spring Box 12 * 135g,75.90522875816994,2
MMs and Friends Egg 178g,PL MMs and Friends Egg NY 20 * 189g T,65.68984357027836,3
MMs с арахисом 5*32*45г,MMs with peanuts 5 * 32 * 45g RU,76.2034632034632,1
MMs с арахисом 5*32*45г,MMs with peanuts 5 * 32 * 45g RU CEAB,74.0050505050505,2
MMs с арахисом 5*32*45г,MMs with NG peanuts 5 * 32 * 45g,72.64646464646465,3
MMs с соленым арахисом 24*130г,MMs peanut 24 * 130g,80.51851851851852,1
MMs с соленым арахисом 24*130г,MMs Crispy 24 * 110g,77.62962962962963,2
MMs с соленым арахисом 24*130г,MMs chocolate 24 * 130g RU,76.05555555555556,3
MMs шоколад 14*360г RU,MMs chocolate 14 * 360g RU,81.20299145299145,1
MMs шоколад 14*360г RU,MMs chocol TyYa 14 * 360g RU,76.92501942501941,2
MMs шоколад 14*360г RU,"MMs plain 14 * 360g RU, BY, KZ, AZ, KG, GE",75.3021978021978,3
MMs шоколад 16*12*45г,MMs chocolate 12 * 125g,71.59523809523809,1
MMs шоколад 16*12*45г,MMs chocolate 24 * 45g,64.43827160493827,2
MMs шоколад 16*12*45г,MMs tablet milk plain NY 16 * 125g,63.708333333333336,3
MMsFriends St.Val Heart R 9*225g D,MMsFriends Boot 18 * 183g KZ AM KG MD,56.19887955182073,1
MMsFriends St.Val Heart R 9*225g D,MMsFriends Ginger 16 * 236g KZ ARM KG,55.1322892793481,2
MMsFriends St.Val Heart R 9*225g D,MMsFriends Ging 16 * 236g GEO TJK UZ,54.75816993464053,3
Maltesers 37g,Maltesers chocolate balls 40 * 37g,78.56517094017094,1
Maltesers 37g,MALTESERS 146g * 16 Box New Year,70.37606837606837,2
Maltesers 37g,Maltesers chocolate balls 10 * 175g,68.17922817922818,3
Maltesers 85g,Maltesers chocolate balls 20 * 85g,78.56517094017094,1
Maltesers 85g,MALTESERS 146g * 16 Box New Year,70.37606837606837,2
Maltesers 85g,Maltesers chocolate balls 10 * 175g,68.17922817922818,3
Maltesers Pouch 175g,Maltesers chocolate balls 10 * 175g,76.13299663299664,1
Maltesers Pouch 175g,Maltesers chocolate balls 20 * 85g,67.95833333333333,2
Maltesers Pouch 175g,Maltesers chocolate balls 40 * 37g,67.95833333333333,3
Mars Cup 315g,Mars 8 * 32 * 50g RU,68.01602564102565,1
Mars Cup 315g,MARS SNACKSIZE 10PK 365g 1X16.,65.1880341880342,2
Mars Cup 315g,MARS Ice Tub 1 * 8 * 500ml RUS,64.07692307692308,3
Mars Ice Stick 74.5g,MARS Ice Bar 1 * 24 * 41.8g Std RUS,67.82974910394266,1
Mars Ice Stick 74.5g,MARS Ice Tub 1 * 8 * 500ml RUS,63.452991452991455,2
Mars Ice Stick 74.5g,Mars 28 * (5 * 40.5g),62.77777777777778,3
Mars Loose 7 kg,Mars Minis Loose 6kg X5,76.42581090407178,1
Mars Loose 7 kg,Mars Minis bulk 2.7kg RU,65.94444444444444,2
Mars Loose 7 kg,Mars Max 7 * 24 * 81g,65.76470588235294,3
Mars MP5*40.5g,Mars 28 * (5 * 40.5g),82.07936507936508,1
Mars MP5*40.5g,"Mars 28 * (5 * 40.5g) RU, BY, KZ, AZ, GE, UZ",72.12481962481962,2
Mars MP5*40.5g,Mars Max 7 * 24 * 81g,67.40756302521008,3
Mars MP6*40.5g,Mars 28 * (5 * 40.5g),79.45743145743147,1
Mars MP6*40.5g,"Mars 28 * (5 * 40.5g) RU, BY, KZ, AZ, GE, UZ",68.42905242905243,2
Mars MP6*40.5g,Mars 12 * 24 * 51g RU,67.40756302521008,3
Mars Max 70g,Mars Max 7 * 24 * 81g,80.87908496732025,1
Mars Max 70g,Mars 8 * 24 * 70g RU,76.04166666666667,2
Mars Max 70g,MARS 8 * 24 * 70g KS DE AT,72.53030303030303,3
Mars Max 81g,Mars Max 7 * 24 * 81g,92.51960784313725,1
Mars Max 81g,Mars minis 1kg RUS,70.66666666666667,2
Mars Max 81g,Mars Minis 9 * 182g,67.5718954248366,3
Mars Single Ice Bar 250g,MARS Ice Bar 1 * 24 * 41.8g Std RUS,63.73775388291517,1
Mars Single Ice Bar 250g,Mars 8 * 32 * 50g RU,62.944444444444436,2
Mars Single Ice Bar 250g,Mars 8 * 24 * 70g RU,61.07786195286195,3
"Mars Single Ice Bar 35,5g Praline",MARS Ice Bar 1 * 24 * 41.8g Std RUS,61.7190724448789,1
"Mars Single Ice Bar 35,5g Praline",Mars 8 * 32 * 50g RU,61.02020202020202,2
"Mars Single Ice Bar 35,5g Praline",Mars minis 1kg RUS,60.401752568419234,3
Mars Single Ice Bar 41.8g,MARS Ice Bar 1 * 24 * 41.8g Std RUS,73.04125636672326,1
Mars Single Ice Bar 41.8g,Mars 28 * (5 * 40.5g),60.53703703703704,2
Mars Single Ice Bar 41.8g,MARS Ice Tub 1 * 8 * 500ml RUS,58.3215811965812,3
Mars loose 1kg,Mars Minis Loose 6kg X5,79.54339863035516,1
Mars loose 1kg,Mars minis 1kg RUS,72.06613756613757,2
Mars loose 1kg,Mars Minis 1kg AZ TJ GE UZ,70.32722832722833,3
Mars loose 2.7kg,Mars Minis Loose 6kg X5,75.98982720178373,1
Mars loose 2.7kg,Mars Minis bulk 2.7kg RU,75.74465811965813,2
Mars loose 2.7kg,Mars Minis Bulk 2.7kg ROS,75.33910256410256,3
Mars loose 7kg,Mars Minis Loose 6kg X5,79.54339863035516,1
Mars loose 7kg,MARS minis bulk 7kg ROS,71.56753874145178,2
Mars loose 7kg,"Mars Minis bulk 7kg RU, BY, KZ, KG, AM",66.70791953144895,3
Mars minis 180g,Mars Minis 9 * 182g,87.52287581699346,1
Mars minis 180g,Mars minis 1kg RUS,82.46296296296296,2
Mars minis 180g,Mars Minis 1kg AZ TJ GE UZ,77.55555555555556,3
Mars minis 182g,Mars Minis 9 * 182g,96.77450980392156,1
Mars minis 182g,Mars minis 1kg RUS,82.46296296296296,2
Mars minis 182g,"Mars Minis 9 * 182g RU, BY, KZ, AZ, GE, KG",82.42857142857143,3
Mars std 50g,Mars 8 * 32 * 50g RU,76.04166666666667,1
Mars std 50g,MARS 12 * 24 * 51g Std DZ TN JO,70.39637111859334,2
Mars std 50g,"MARS 8 * 36 * 50g ROS, KAZ, ARM, KYR",68.48978288633461,3
Milky Way 1+1 52g,Milky Way 6 * 18 * 52g,87.22521786492375,1
Milky Way 1+1 52g,Milky Way 28 * (5 * 26g),77.83006535947713,2
Milky Way 1+1 52g,MILKY WAY 6 * 36 * 26g,76.83769063180829,3
Milky Way 26g,Milky Way 28 * (5 * 26g),92.9074074074074,1
Milky Way 26g,MILKY WAY 6 * 36 * 26g,92.65099715099716,2
Milky Way 26g,Milky Way multipack 28 * (5 * 26g),82.7967032967033,3
Milky Way 28*(5*26г),Milky Way 28 * (5 * 26g),94.98148148148148,1
Milky Way 28*(5*26г),Milky Way multipack 28 * (5 * 26g),84.63165266106442,2
Milky Way 28*(5*26г),MILKY WAY 6 * 36 * 26g,78.43292872704637,3
Milky Way 6*36*26г,MILKY WAY 6 * 36 * 26g,94.98148148148148,1
Milky Way 6*36*26г,Milky Way Club Cocktail 6 * 36 * 26g,82.0453431372549,2
Milky Way 6*36*26г,Milky Way 6 * 18 * 52g,81.00435729847494,3
Milky Way Bag 144g,Milky Way 6 * 18 * 52g,75.55840455840456,1
Milky Way Bag 144g,Milky Way gift set box 10 * 584g,75.36574074074075,2
Milky Way Bag 144g,Milky Way gift. set 12 * 155g,74.65432098765432,3
Milky Way Birdfeeder 155g,Milky Way gift. set 12 * 155g,77.77037037037037,1
Milky Way Birdfeeder 155g,Milky Way 6 * 18 * 52g,71.95925925925926,2
Milky Way Birdfeeder 155g,Milky Way gift set 18 * 96g,70.39166666666667,3
Milky Way Birdfeeder 584g,Milky Way gift set box 10 * 584g,75.11812865497076,1
Milky Way Birdfeeder 584g,Milky Way gift set 18 * 96g,70.39166666666667,2
Milky Way Birdfeeder 584g,Milky Way 6 * 18 * 52g,69.88783068783069,3
Milky Way Loose 1kg,Milky Way minis 1kg CEAB,79.94590643274854,1
Milky Way Loose 1kg,Milky Way minis 1kg RU,79.57097288676236,2
Milky Way Loose 1kg,Milky Way minis 1kg RUS,78.97215865751335,3
Milky Way Loose 1kg Chocolate cocktail,Milky Way minis 1kg CEAB,73.1125730994152,1
Milky Way Loose 1kg Chocolate cocktail,Milky Way minis shock cocktail 1kg RU,71.3596152543521,2
Milky Way Loose 1kg Chocolate cocktail,Milky Way minis 1kg RU,70.82775119617224,3
Milky Way Loose 2.5 kg,Milky Way 28 * (5 * 26g),72.32828282828284,1
Milky Way Loose 2.5 kg,Milky Way 6 * 18 * 52g,72.32828282828284,2
Milky Way Loose 2.5 kg,Milky Way Minis shock cockt 2.5kg RUS,71.66543816543816,3
Milky Way Loose 2.5kg Chocolate cocktail,Milky Way Club Cocktail 6 * 36 * 26g,69.3875,1
Milky Way Loose 2.5kg Chocolate cocktail,Milky Way minis shock cocktail 1kg RU,67.19477811144478,2
Milky Way Loose 2.5kg Chocolate cocktail,Milky Way 6 * 18 * 52g,66.97222222222223,3
Milky Way Loose 5kg Chocolate cocktail X5,Milky Way Club Cocktail 6 * 36 * 26g,69.00335365853658,1
Milky Way Loose 5kg Chocolate cocktail X5,Milky Way minis shock cocktail 1kg RU,67.8465643343692,2
Milky Way Loose 5kg Chocolate cocktail X5,Milky Way minis 1kg CEAB,65.23532068654019,3
Milky Way Loose 5kg X5,Milky Way minis weight conf 5kg,71.94053437601825,1
Milky Way Loose 5kg X5,Milky Way 6 * 18 * 52g,70.30904280904281,2
Milky Way Loose 5kg X5,Milky Way minis 1kg RU,69.7121212121212,3
Milky Way Loose 6kg,Milky Way Minic Bulk 6kg RU,77.7056530214425,1
Milky Way Loose 6kg,Milky Way Minis Bulk 6kg RUS,77.62844611528821,2
Milky Way Loose 6kg,Milky Way minis shock cockt 6kg RU,77.0608875128999,3
Milky Way Loose 6kg Chocolate cocktail,Milky Way Club Cocktail 6 * 36 * 26g,69.86381578947369,1
Milky Way Loose 6kg Chocolate cocktail,Milky Way minis shock cocktail 1kg RU,68.26998928753315,2
Milky Way Loose 6kg Chocolate cocktail,Milky Way minis shock cockt 6kg RU,67.01062951496388,3
Milky Way MP5*26g,Milky Way 28 * (5 * 26g),85.66339869281046,1
Milky Way MP5*26g,MILKY WAY 6 * 36 * 26g,83.7662620603797,2
Milky Way MP5*26g,Milky Way multipack 28 * (5 * 26g),83.1610644257703,3
Milky Way MP5*26g Strwb Shake,Milky Way 28 * (5 * 26g),73.55204342273308,1
Milky Way MP5*26g Strwb Shake,MILKY WAY 6 * 36 * 26g,72.5574712643678,2
Milky Way MP5*26g Strwb Shake,Milky Way multipack 28 * (5 * 26g),70.04172264517092,3
Milky Way MP6*26g,MILKY WAY 6 * 36 * 26g,85.66339869281046,1
Milky Way MP6*26g,Milky Way 28 * (5 * 26g),83.7662620603797,2
Milky Way MP6*26g,Milky Way multipack 28 * (5 * 26g),82.20868347338936,3
